台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
690140801	690140802		1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690140802	690140803,690140804		1	9014		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690140803	690140805	1	2					
690140804	690140805	1	2					
690140805	690140806		1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690140806	690140807,690140811,690140814		1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690140807	690140808	1	2					
690140808	690140809		1	9014		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690140809	690140810		1	9014		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690140810	690140815		1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690140811	690140812	1	2					
690140812	690140813		1	9014		1060	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal02	
690140813	690140815		1	9014		1060	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal02	
690140814	690140815	1	2					
690140815	690140816		1	9014				
690140816			1	9014				
690140901	690140902		1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690140902	690140903		1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690140903	690140904		1	9014		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690140904	690140905,690140906		1	9014		1060	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal02	
690140905	690140907	1	2					
690140906	690140907	1	2					
690140907	690140908		1	9014		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690140908	690140909		1	9014		1090	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle03	
690140909	690140910		1	9014		1090	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle03	
690140910	690140911,690140912		1	9014		1090	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle03	
690140911	690140913	1	2					
690140912	690140913	1	2					
690140913	690140914		1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690140914	690140915		1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690140915			1	9014		1060	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal02	
690141001	690141002		1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690141002			1	9014		1060	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal02	
690141101			1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690141201	690140801		1	9014				
690141301	690140901		1	9014				
690141401	690140701	1	2					
690145001	690145002		1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690145002	690145003		1	9014		1060	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal02	
690145003			1	9014		1060	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal02	
690145101	690145102		1	9014		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690145102	690145103		1	9014		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690145103			1	9014		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690150101	690150102		1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690150102			1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690150201	690150701	1	2					
690150301	690150801	1	2					
690150401	690150901	1	2					
690150501	690151001	1	2					
690150601	690151101	1	2					
690150701	690150702		1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690150702	690150703		1	9015		1050	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690150703	690150704,690150706		1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690150704	690150705	1	2					
690150705	690150708		1	9015		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690150706	690150707	1	2					
690150707	690150708		1	9015		1040	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Surprise02	
690150708	690150709		1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690150709	690150710		1	9015				
690150710			1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690150801	690150802		1	9015		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690150802	690150803		1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690150803	690150804		1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690150804	690150805	1	2					
690150805	690150806		1	9015		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690150806	690150807,690150810		1	9015		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690150807	690150808	1	2					
690150808	690150809		1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690150809	690150813		1	9015		1260	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Surprise01	
690150810	690150811	1	2					
690150811	690150812		1	9015		1040	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Surprise02	
690150812	690150813		1	9015		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690150813	690150814		1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690150814	690150815		1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690150815	690150816		1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690150816	690150817	1	2					
690150817	690150818		1	9015		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690150818	690150819		1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690150819	690150820		1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690150820			1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690150901	690150902		1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690150902	690150903,690150908		1	9015				
690150903	690150904	1	2					
690150904	690150905		1	9015		1050	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690150905	690150906		1	9015		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690150906	690150907		1	9015		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690150907	690150910		1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690150908	690150909	1	2					
690150909	690150910		1	9015				
690150910	690150911		1	9015		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690150911	690150912,690150913		1	9015		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690150912	690150914	1	2					
690150913	690150914	1	2					
690150914	690150915		1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690150915			1	9015		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690151001	690151002		1	9015		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690151002			1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690151101	690151102		1	9015		1050	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690151102			1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690151201	690150801	1	2					
690151301	690150901	1	2					
690151401	690150701	1	2					
690155001	690155002		1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690155002	690155003		1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690155003			1	9015		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690155101	690155102		1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690155102	690155103		1	9015		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690155103			1	9015		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690160101	690160102		1	9016		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160102			1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed01	1
690160201	690160701	1	2					
690160301	690160801	1	2					
690160401	690160901	1	2					
690160501	690161001	1	2					
690160601	690161101	1	2					
690160701	690160702,690160703		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160702	690160704	1	2					
690160703	690160704	1	2					
690160704	690160705		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690160705	690160706		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690160706	690160707		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690160707	690160708		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690160708			1	9016		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690160801	690160802,690160805,690160809		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690160802	690160803	1	2					
690160803	690160804		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690160804	690160810		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160805	690160806	1	2					
690160806	690160807		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160807	690160808		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690160808	690160810		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690160809	690160810	1	2					
690160810	690160811		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed01	1
690160811	690160812		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160812	690160813		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160813	690160814		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690160814	690160815,690160818		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690160815	690160816	1	2					
690160816	690160817		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160817	690160821		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690160818	690160819	1	2					
690160819	690160820		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160820	690160821		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690160821			1	9016		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690160901	690160902		1	9016		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160902	690160903,690160904		1	9016		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160903	690160905	1	2					
690160904	690160905	1	2					
690160905	690160906		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed01	1
690160906	690160907		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed01	1
690160907	690160908		1	9016		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690160908	690160909		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed01	1
690160909	690160910	1	2					
690160910	690160911		1	9016		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160911	690160912,690160913		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690160912	690160914	1	2					
690160913	690160914	1	2					
690160914	690160915		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690160915	690160916		1	9016		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690160916			1	9016		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Gentle01	
690161001	690161002		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed01	1
690161002			1	9016				
690161101	690161102		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed01	1
690161102			1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690161201	690160801	1	2					
690161301	690160901	1	2					
690161401	690160701	1	2					
690165001	690165002		1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690165002	690165003		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690165003			1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690165101	690165102		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690165102	690165103		1	9016		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Doubt01	
690165103			1	9016		1120	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed01	1
690200101	690200102		1	9020			Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690200102			1	9020			Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690200201	690200701	1	2					
690200301	690200801	1	2					
690200401	690200901	1	2					
690200501	690201001	1	2					
690200601	690201101	1	2					
690200701	690200702		1	9020			Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690200702	690200703		1	9020			Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690200703	690200704,690200706		1	9020		4030	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690200704	690200705	1	2					
690200705	690200708		1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690200706	690200707	1	2					
690200707	690200708		1	9020			Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690200708			1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690200801	690200802		1	9020		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Angry02	
690200802	690200803,690200805		1	9020		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Angry02	
690200803	690200804	1	2					
690200804	690200807		1	9020		1060	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Surprise01	
690200805	690200806	1	2					
690200806	690200807		1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690200807	690200808		1	9020			Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690200808	690200809		1	9020		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Angry02	
690200809	690200810		1	9020		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Angry02	
690200810	690200811,690200812		1	9020		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Angry02	
690200811	690200813	1	2					
690200812	690200813	1	2					
690200813	690200814		1	9020		4030	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690200814	690200815		1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690200815	690200816		1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690200816	690200817		1	9020		4030	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690200817			1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690200901	690200902,690200905		1	9020			Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690200902	690200903	1	2					
690200903	690200904		1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690200904	690200907		1	9020		1060	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Surprise01	
690200905	690200906	1	2					
690200906	690200907		1	9020		1060	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Surprise01	
690200907	690200908		1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690200908	690200909		1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690200909	690200910		1	9020		4030	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690200910	690200911		1	9020		4030	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690200911	690200912,690200913		1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690200912	690200914	1	2					
690200913	690200914	1	2					
690200914	690200915		1	9020		1060	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Surprise01	
690200915	690200916		1	9020		4030	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690200916	690200917		1	9020			Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690200917			1	9020				
690201001	690201002		1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690201002			1	9020		4030	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690201101	690201102		1	9020		4030	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690201102			1	9020			Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690201201	690200801	1	2					
690201301	690200901	1	2					
690201401	690200701	1	2					
690205001	690205002		1	9020		1190	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Angry02	
690205002	690205003		1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690205003			1	9020		4030	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed01	1
690205101	690205102		1	9020		1240	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690205102	690205103		1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Normal03	
690205103			1	9020		1130	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690210101	690210102		1	9021		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690210102			1	9021		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690210201	690210202	1	2					
690210202	690210203		1	9021		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690210203	690210204		1	9021		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690210204	690210205,690210207		1	9021		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690210205	690210206	1	2					
690210206	690210209		1	9021		1090	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690210207	690210208	1	2					
690210208	690210209		1	9021		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690210209			1	9021		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690210301	690210302	1	2					
690210302	690210303		1	9021		1230	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Hiclosed02	1
690210303	690210304		1	9021		1160	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_MidClosed05	1
690210304	690210305,690210310		1	9021		1160	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_MidClosed05	1
690210305	690210306	1	2					
690210306	690210307		1	9021		1040	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Surprise02	
690210307	690210308		1	9021		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690210308	690210309		1	9021		1090	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Lowclosed05	1
690210309	690210315		1	9021		1220	Cs_Emo_Avatar_Common/Cs_Emo_Avatar_Default01	
690210310	690210311	1	2					
