技能ID	开启天赋配置	[增加属性]1类型	[增加属性]1值	[增加属性]2类型	[增加属性]2值	参数1	参数2	参数3	参数4	参数5	参数6	参数7	参数8	参数9	参数10	参数11	参数12	参数13	参数14	参数15	参数16	参数17	参数18	参数19	技能组ID	等级	类型	消耗金币	消耗道具1ID	消耗道具1数量	消耗道具2ID	消耗道具2数量	消耗道具3ID	消耗道具3数量	消耗道具4ID	消耗道具4数量	筛选条件1	筛选条件2	突破等级	生活效果类型	生活效果参数1	生活效果参数2	生活效果参数3	生活效果参数4	生活效果参数5	效果全队生效
353103	Qiqi_SkillUpgrade_1					0.439	0.452	0.281	0.287	0.733	0.748	20	0.7434	1.486485	1.8567										3531	3	3	17500	104311	2	112009	3	0	0	0	0			3							
353104	Qiqi_SkillUpgrade_1					0.4829	0.4972	0.3091	0.3157	0.8063	0.8228	20	0.81774	1.635134	2.04237										3531	4	3	25000	104311	4	112009	4	0	0	0	0			3							
353105	Qiqi_SkillUpgrade_1					0.51363	0.52884	0.32877	0.33579	0.85761	0.87516	20	0.869778	1.739187	2.172339										3531	5	3	30000	104311	6	112009	6	0	0	0	0			4							
353106	Qiqi_SkillUpgrade_1					0.54875	0.565	0.35125	0.35875	0.91625	0.935	20	0.92925	1.858106	2.320875										3531	6	3	37500	104311	9	112009	9	0	0	0	0			4							
353107	Qiqi_SkillUpgrade_1					0.59704	0.61472	0.38216	0.39032	0.99688	1.01728	20	1.011024	2.02162	2.525112										3531	7	3	120000	104312	4	112010	4	113006	1	0	0			5							
353108	Qiqi_SkillUpgrade_1					0.64533	0.66444	0.41307	0.42189	1.07751	1.09956	20	1.092798	2.185133	2.729349										3531	8	3	260000	104312	6	112010	6	113006	1	0	0			5							
353109	Qiqi_SkillUpgrade_1					0.69362	0.71416	0.44398	0.45346	1.15814	1.18184	20	1.174572	2.348646	2.933586										3531	9	3	450000	104312	12	112010	9	113006	2	0	0			6							
353110	Qiqi_SkillUpgrade_1					0.7463	0.7684	0.4777	0.4879	1.2461	1.2716	20	1.26378	2.527025	3.15639										3531	10	3	700000	104312	16	112010	12	113006	2	104319	1			6							
353111	Qiqi_SkillUpgrade_1					0.79898	0.82264	0.51142	0.52234	1.33406	1.36136	20	1.352988	2.705403	3.379194										3531	11	3	0	0	0	0	0	0	0	0	0			6							
353112	Qiqi_SkillUpgrade_1					0.85166	0.87688	0.54514	0.55678	1.42202	1.45112	20	1.442196	2.883781	3.601998										3531	12	3	0	0	0	0	0	0	0	0	0			6							
353113	Qiqi_SkillUpgrade_1					0.90434	0.93112	0.57886	0.59122	1.50998	1.54088	20	1.531404	3.062159	3.824802										3531	13	3	0	0	0	0	0	0	0	0	0			6							
353114	Qiqi_SkillUpgrade_1					0.95702	0.98536	0.61258	0.62566	1.59794	1.63064	20	1.620612	3.240537	4.047606										3531	14	3	0	0	0	0	0	0	0	0	0			6							
353115	Qiqi_SkillUpgrade_1					1.0097	1.0396	0.6463	0.6601	1.6859	1.7204	20	1.70982	3.418915	4.27041										3531	15	3	0	0	0	0	0	0	0	0	0			6							
353201	Qiqi_SkillUpgrade_2					0.1056	67.407856	0.696	450.550677	0.36	15	30	0.96												3532	1	3	0	0	0	0	0	0	0	0	0			0							
353202	Qiqi_SkillUpgrade_2					0.11352	74.149578	0.7482	495.612007	0.387	15	30	1.032												3532	2	3	12500	104310	3	112008	6	0	0	0	0			2							
353203	Qiqi_SkillUpgrade_2					0.12144	81.453111	0.8004	544.428448	0.414	15	30	1.104												3532	3	3	17500	104311	2	112009	3	0	0	0	0			3							
353204	Qiqi_SkillUpgrade_2					0.132	89.318454	0.87	597	0.45	15	30	1.2												3532	4	3	25000	104311	4	112009	4	0	0	0	0			3							
353205	Qiqi_SkillUpgrade_2					0.13992	97.745607	0.9222	653.326663	0.477	15	30	1.272												3532	5	3	30000	104311	6	112009	6	0	0	0	0			4							
353206	Qiqi_SkillUpgrade_2					0.14784	106.734571	0.9744	713.408437	0.504	15	30	1.344												3532	6	3	37500	104311	9	112009	9	0	0	0	0			4							
353207	Qiqi_SkillUpgrade_2					0.1584	116.285344	1.044	777.245321	0.54	15	30	1.44												3532	7	3	120000	104312	4	112010	4	113006	1	0	0			5							
353208	Qiqi_SkillUpgrade_2					0.16896	126.397928	1.1136	844.837317	0.576	15	30	1.536												3532	8	3	260000	104312	6	112010	6	113006	1	0	0			5							
353209	Qiqi_SkillUpgrade_2					0.17952	137.072322	1.1832	916.184423	0.612	15	30	1.632												3532	9	3	450000	104312	12	112010	9	113006	2	0	0			6							
353210	Qiqi_SkillUpgrade_2					0.19008	148.308527	1.2528	991.28664	0.648	15	30	1.728												3532	10	3	700000	104312	16	112010	12	113006	2	104319	1			6							
353211	Qiqi_SkillUpgrade_2					0.20064	160.106541	1.3224	1070.143968	0.684	15	30	1.824												3532	11	3	0	0	0	0	0	0	0	0	0			6							
353212	Qiqi_SkillUpgrade_2					0.2112	172.466366	1.392	1152.756407	0.72	15	30	1.92												3532	12	3	0	0	0	0	0	0	0	0	0			6							
353213	Qiqi_SkillUpgrade_2					0.2244	185.388001	1.479	1239.123957	0.765	15	30	2.04												3532	13	3	0	0	0	0	0	0	0	0	0			6							
353214	Qiqi_SkillUpgrade_2					0.2376	198.871446	1.566	1329.246617	0.81	15	30	2.16												3532	14	3	0	0	0	0	0	0	0	0	0			6							
353215	Qiqi_SkillUpgrade_2					0.2508	212.916701	1.653	1423.124389	0.855	15	30	2.28												3532	15	3	0	0	0	0	0	0	0	0	0			6							
353901	Qiqi_SkillUpgrade_3					0.9	577.338807	2.848	15	20	80														3539	1	3	0	0	0	0	0	0	0	0	0			0							
353902	Qiqi_SkillUpgrade_3					0.9675	635.080712	3.0616	15	20	80														3539	2	3	12500	104310	3	112008	6	0	0	0	0			2							
353903	Qiqi_SkillUpgrade_3					1.035	697.634443	3.2752	15	20	80														3539	3	3	17500	104311	2	112009	3	0	0	0	0			3							
353904	Qiqi_SkillUpgrade_3					1.125	765	3.56	15	20	80														3539	4	3	25000	104311	4	112009	4	0	0	0	0			3							
353905	Qiqi_SkillUpgrade_3					1.1925	837.177382	3.7736	15	20	80														3539	5	3	30000	104311	6	112009	6	0	0	0	0			4							
353906	Qiqi_SkillUpgrade_3					1.26	914.16659	3.9872	15	20	80														3539	6	3	37500	104311	9	112009	9	0	0	0	0			4							
353907	Qiqi_SkillUpgrade_3					1.35	995.967623	4.272	15	20	80														3539	7	3	120000	104312	4	112010	4	113006	1	0	0			5							
353908	Qiqi_SkillUpgrade_3					1.44	1082.580481	4.5568	15	20	80														3539	8	3	260000	104312	6	112010	6	113006	1	0	0			5							
353909	Qiqi_SkillUpgrade_3					1.53	1174.005165	4.8416	15	20	80														3539	9	3	450000	104312	12	112010	9	113006	2	0	0			6							
353910	Qiqi_SkillUpgrade_3					1.62	1270.241675	5.1264	15	20	80														3539	10	3	700000	104312	16	112010	12	113006	2	104319	1			6							
353911	Qiqi_SkillUpgrade_3					1.71	1371.290009	5.4112	15	20	80														3539	11	3	0	0	0	0	0	0	0	0	0			6							
353912	Qiqi_SkillUpgrade_3					1.8	1477.15017	5.696	15	20	80														3539	12	3	0	0	0	0	0	0	0	0	0			6							
353913	Qiqi_SkillUpgrade_3					1.9125	1587.822156	6.052	15	20	80														3539	13	3	0	0	0	0	0	0	0	0	0			6							
353914	Qiqi_SkillUpgrade_3					2.025	1703.305967	6.408	15	20	80														3539	14	3	0	0	0	0	0	0	0	0	0			6							
353915	Qiqi_SkillUpgrade_3					2.1375	1823.601604	6.764	15	20	80														3539	15	3	0	0	0	0	0	0	0	0	0			6							
362101	Chongyun_Talent_364					0.08																			3621	1	2	0	0	0	0	0	0	0	0	0			1							
362201	Chongyun_Talent_21					1	-0.1	8																	3622	1	2	0	0	0	0	0	0	0	0	0			4							
362301																									3623	1	2	0	0	0	0	0	0	0	0	0			0	301	2	0.25				
363101	Chongyun_Talent_31					0.70004	0.63124	0.80324	1.01222	0.562853	1.01781	40	5	0.745878	1.49144	1.862889									3631	1	3	0	0	0	0	0	0	0	0	0			0							
363102	Chongyun_Talent_31					0.75702	0.68262	0.86862	1.09461	0.608666	1.100655	40	5	0.806589	1.612836	2.01452									3631	2	3	12500	104313	3	112005	6	0	0	0	0			2							
363103	Chongyun_Talent_31					0.814	0.734	0.934	1.177	0.65448	1.1835	40	5	0.8673	1.734233	2.16615									3631	3	3	17500	104314	2	112006	3	0	0	0	0			3							
363104	Chongyun_Talent_31					0.8954	0.8074	1.0274	1.2947	0.719928	1.30185	40	5	0.95403	1.907656	2.382765									3631	4	3	25000	104314	4	112006	4	0	0	0	0			3							
363105	Chongyun_Talent_31					0.95238	0.85878	1.09278	1.37709	0.765742	1.384695	40	5	1.014741	2.029052	2.534396									3631	5	3	30000	104314	6	112006	6	0	0	0	0			4							
363106	Chongyun_Talent_31					1.0175	0.9175	1.1675	1.47125	0.8181	1.479375	40	5	1.084125	2.167791	2.707688									3631	6	3	37500	104314	9	112006	9	0	0	0	0			4							
363107	Chongyun_Talent_31					1.10704	0.99824	1.27024	1.60072	0.890093	1.60956	40	5	1.179528	2.358556	2.945964									3631	7	3	120000	104315	4	112007	4	113005	1	0	0			5							
363108	Chongyun_Talent_31					1.19658	1.07898	1.37298	1.73019	0.962086	1.739745	40	5	1.274931	2.549322	3.184241									3631	8	3	260000	104315	6	112007	6	113005	1	0	0			5							
363109	Chongyun_Talent_31					1.28612	1.15972	1.47572	1.85966	1.034078	1.86993	40	5	1.370334	2.740087	3.422517									3631	9	3	450000	104315	12	112007	9	113005	2	0	0			6							
363110	Chongyun_Talent_31					1.3838	1.2478	1.5878	2.0009	1.112616	2.01195	40	5	1.47441	2.948195	3.682455									3631	10	3	700000	104315	16	112007	12	113005	2	104319	1			6							
363111	Chongyun_Talent_31					1.48148	1.33588	1.69988	2.14214	1.191154	2.15397	40	5	1.578486	3.156303	3.942393									3631	11	3	0	0	0	0	0	0	0	0	0			6							
363112	Chongyun_Talent_31					1.57916	1.42396	1.81196	2.28338	1.269691	2.29599	40	5	1.682562	3.364411	4.202331									3631	12	3	0	0	0	0	0	0	0	0	0			6							
363113	Chongyun_Talent_31					1.67684	1.51204	1.92404	2.42462	1.348229	2.43801	40	5	1.786638	3.572519	4.462269									3631	13	3	0	0	0	0	0	0	0	0	0			6							
363114	Chongyun_Talent_31					1.77452	1.60012	2.03612	2.56586	1.426766	2.58003	40	5	1.890714	3.780627	4.722207									3631	14	3	0	0	0	0	0	0	0	0	0			6							
363115	Chongyun_Talent_31					1.8722	1.6882	2.1482	2.7071	1.505304	2.72205	40	5	1.99479	3.988735	4.982145									3631	15	3	0	0	0	0	0	0	0	0	0			6							
363201	Chongyun_Talent_32					1.7204	2	15	10																3632	1	3	0	0	0	0	0	0	0	0	0			0							
363202	Chongyun_Talent_32					1.84943	2.1	15	10																3632	2	3	12500	104313	3	112005	6	0	0	0	0			2							
363203	Chongyun_Talent_32					1.97846	2.2	15	10																3632	3	3	17500	104314	2	112006	3	0	0	0	0			3							
363204	Chongyun_Talent_32					2.1505	2.3	15	10																3632	4	3	25000	104314	4	112006	4	0	0	0	0			3							
363205	Chongyun_Talent_32					2.27953	2.4	15	10																3632	5	3	30000	104314	6	112006	6	0	0	0	0			4							
363206	Chongyun_Talent_32					2.40856	2.5	15	10																3632	6	3	37500	104314	9	112006	9	0	0	0	0			4							
363207	Chongyun_Talent_32					2.5806	2.6	15	10																3632	7	3	120000	104315	4	112007	4	113005	1	0	0			5							
363208	Chongyun_Talent_32					2.75264	2.7	15	10																3632	8	3	260000	104315	6	112007	6	113005	1	0	0			5							
363209	Chongyun_Talent_32					2.92468	2.8	15	10																3632	9	3	450000	104315	12	112007	9	113005	2	0	0			6							
363210	Chongyun_Talent_32					3.09672	2.9	15	10																3632	10	3	700000	104315	16	112007	12	113005	2	104319	1			6							
363211	Chongyun_Talent_32					3.26876	3	15	10																3632	11	3	0	0	0	0	0	0	0	0	0			6							
363212	Chongyun_Talent_32					3.4408	3	15	10																3632	12	3	0	0	0	0	0	0	0	0	0			6							
363213	Chongyun_Talent_32					3.65585	3	15	10																3632	13	3	0	0	0	0	0	0	0	0	0			6							
363214	Chongyun_Talent_32					3.8709	3	15	10																3632	14	3	0	0	0	0	0	0	0	0	0			6							
363215	Chongyun_Talent_32					4.08595	3	15	10																3632	15	3	0	0	0	0	0	0	0	0	0			6							
363901	Chongyun_Talent_39					1.424	12	40																	3639	1	3	0	0	0	0	0	0	0	0	0			0							
363902	Chongyun_Talent_39					1.5308	12	40																	3639	2	3	12500	104313	3	112005	6	0	0	0	0			2							
363903	Chongyun_Talent_39					1.6376	12	40																	3639	3	3	17500	104314	2	112006	3	0	0	0	0			3							
363904	Chongyun_Talent_39					1.78	12	40																	3639	4	3	25000	104314	4	112006	4	0	0	0	0			3							
363905	Chongyun_Talent_39					1.8868	12	40																	3639	5	3	30000	104314	6	112006	6	0	0	0	0			4							
363906	Chongyun_Talent_39					1.9936	12	40																	3639	6	3	37500	104314	9	112006	9	0	0	0	0			4							
363907	Chongyun_Talent_39					2.136	12	40																	3639	7	3	120000	104315	4	112007	4	113005	1	0	0			5							
363908	Chongyun_Talent_39					2.2784	12	40																	3639	8	3	260000	104315	6	112007	6	113005	1	0	0			5							
363909	Chongyun_Talent_39					2.4208	12	40																	3639	9	3	450000	104315	12	112007	9	113005	2	0	0			6							
363910	Chongyun_Talent_39					2.5632	12	40																	3639	10	3	700000	104315	16	112007	12	113005	2	104319	1			6							
363911	Chongyun_Talent_39					2.7056	12	40																	3639	11	3	0	0	0	0	0	0	0	0	0			6							
363912	Chongyun_Talent_39					2.848	12	40																	3639	12	3	0	0	0	0	0	0	0	0	0			6							
363913	Chongyun_Talent_39					3.026	12	40																	3639	13	3	0	0	0	0	0	0	0	0	0			6							
363914	Chongyun_Talent_39					3.204	12	40																	3639	14	3	0	0	0	0	0	0	0	0	0			6							
363915	Chongyun_Talent_39					3.382	12	40																	3639	15	3	0	0	0	0	0	0	0	0	0			6							
372101	Ganyu_PermanentSkill_1					5	0.2																		3721	1	2	0	0	0	0	0	0	0	0	0			1							
372201	Ganyu_PermanentSkill_2					0.2																			3722	1	2	0	0	0	0	0	0	0	0	0			4							
372301																									3723	1	2	0	0	0	0	0	0	0	0	0			0	205	10000	4	0.15			
373101	Ganyu_SkillUpgrade_1					0.31734	0.35604	0.45494	0.45494	0.48246	0.5762	0.4386	1.24	1.28	2.176	0.568288	1.136335	1.419344							3731	1	3	0	0	0	0	0	0	0	0	0			0							
373102	Ganyu_SkillUpgrade_1					0.34317	0.38502	0.49197	0.49197	0.52173	0.6231	0.4743	1.333	1.376	2.3392	0.614544	1.228828	1.534872							3731	2	3	12500	104313	3	112038	6	0	0	0	0			2							
373103	Ganyu_SkillUpgrade_1					0.369	0.414	0.529	0.529	0.561	0.67	0.51	1.426	1.472	2.5024	0.6608	1.32132	1.6504							3731	3	3	17500	104314	2	112039	3	0	0	0	0			3							
373104	Ganyu_SkillUpgrade_1					0.4059	0.4554	0.5819	0.5819	0.6171	0.737	0.561	1.55	1.6	2.72	0.72688	1.453452	1.81544							3731	4	3	25000	104314	4	112039	4	0	0	0	0			3							
373105	Ganyu_SkillUpgrade_1					0.43173	0.48438	0.61893	0.61893	0.65637	0.7839	0.5967	1.643	1.696	2.8832	0.773136	1.545944	1.930968							3731	5	3	30000	104314	6	112039	6	0	0	0	0			4							
373106	Ganyu_SkillUpgrade_1					0.46125	0.5175	0.66125	0.66125	0.70125	0.8375	0.6375	1.736	1.792	3.0464	0.826	1.65165	2.063							3731	6	3	37500	104314	9	112039	9	0	0	0	0			4							
373107	Ganyu_SkillUpgrade_1					0.50184	0.56304	0.71944	0.71944	0.76296	0.9112	0.6936	1.86	1.92	3.264	0.898688	1.796995	2.244544							3731	7	3	120000	104315	4	112040	4	113015	1	0	0			5							
373108	Ganyu_SkillUpgrade_1					0.54243	0.60858	0.77763	0.77763	0.82467	0.9849	0.7497	1.984	2.048	3.4816	0.971376	1.94234	2.426088							3731	8	3	260000	104315	6	112040	6	113015	1	0	0			5							
373109	Ganyu_SkillUpgrade_1					0.58302	0.65412	0.83582	0.83582	0.88638	1.0586	0.8058	2.108	2.176	3.6992	1.044064	2.087686	2.607632							3731	9	3	450000	104315	12	112040	9	113015	2	0	0			6							
373110	Ganyu_SkillUpgrade_1					0.6273	0.7038	0.8993	0.8993	0.9537	1.139	0.867	2.232	2.304	3.9168	1.12336	2.246244	2.80568							3731	10	3	700000	104315	16	112040	12	113015	2	104319	1			6							
373111	Ganyu_SkillUpgrade_1					0.678037	0.760725	0.972038	0.972038	1.030838	1.231125	0.9282	2.356	2.432	4.1344	1.202656	2.404802	3.003728							3731	11	3	0	0	0	0	0	0	0	0	0			6							
373112	Ganyu_SkillUpgrade_1					0.737705	0.827669	1.057577	1.057577	1.121551	1.339464	0.9894	2.48	2.56	4.352	1.281952	2.563361	3.201776							3731	12	3	0	0	0	0	0	0	0	0	0			6							
373113	Ganyu_SkillUpgrade_1					0.797372	0.894613	1.143116	1.143116	1.212265	1.447803	1.0506	2.635	2.72	4.624	1.361248	2.721919	3.399824							3731	13	3	0	0	0	0	0	0	0	0	0			6							
373114	Ganyu_SkillUpgrade_1					0.857039	0.961556	1.228655	1.228655	1.302979	1.556142	1.1118	2.79	2.88	4.896	1.440544	2.880478	3.597872							3731	14	3	0	0	0	0	0	0	0	0	0			6							
373115	Ganyu_SkillUpgrade_1					0.922131	1.034586	1.321971	1.321971	1.401939	1.67433	1.173	2.945	3.04	5.168	1.51984	3.039036	3.79592							3731	15	3	0	0	0	0	0	0	0	0	0			6							
373201	Ganyu_SkillUpgrade_2					1.2	1.32	6	10																3732	1	3	0	0	0	0	0	0	0	0	0			0							
373202	Ganyu_SkillUpgrade_2					1.29	1.419	6	10																3732	2	3	12500	104313	3	112038	6	0	0	0	0			2							
373203	Ganyu_SkillUpgrade_2					1.38	1.518	6	10																3732	3	3	17500	104314	2	112039	3	0	0	0	0			3							
373204	Ganyu_SkillUpgrade_2					1.5	1.65	6	10																3732	4	3	25000	104314	4	112039	4	0	0	0	0			3							
373205	Ganyu_SkillUpgrade_2					1.59	1.749	6	10																3732	5	3	30000	104314	6	112039	6	0	0	0	0			4							
373206	Ganyu_SkillUpgrade_2					1.68	1.848	6	10																3732	6	3	37500	104314	9	112039	9	0	0	0	0			4							
373207	Ganyu_SkillUpgrade_2					1.8	1.98	6	10																3732	7	3	120000	104315	4	112040	4	113015	1	0	0			5							
373208	Ganyu_SkillUpgrade_2					1.92	2.112	6	10																3732	8	3	260000	104315	6	112040	6	113015	1	0	0			5							
373209	Ganyu_SkillUpgrade_2					2.04	2.244	6	10																3732	9	3	450000	104315	12	112040	9	113015	2	0	0			6							
373210	Ganyu_SkillUpgrade_2					2.16	2.376	6	10																3732	10	3	700000	104315	16	112040	12	113015	2	104319	1			6							
373211	Ganyu_SkillUpgrade_2					2.28	2.508	6	10																3732	11	3	0	0	0	0	0	0	0	0	0			6							
373212	Ganyu_SkillUpgrade_2					2.4	2.64	6	10																3732	12	3	0	0	0	0	0	0	0	0	0			6							
373213	Ganyu_SkillUpgrade_2					2.55	2.805	6	10																3732	13	3	0	0	0	0	0	0	0	0	0			6							
373214	Ganyu_SkillUpgrade_2					2.7	2.97	6	10																3732	14	3	0	0	0	0	0	0	0	0	0			6							
373215	Ganyu_SkillUpgrade_2					2.85	3.135	6	10																3732	15	3	0	0	0	0	0	0	0	0	0			6							
373901	Ganyu_SkillUpgrade_3					0.70272	15	15	60																3739	1	3	0	0	0	0	0	0	0	0	0			0							
373902	Ganyu_SkillUpgrade_3					0.755424	15	15	60																3739	2	3	12500	104313	3	112038	6	0	0	0	0			2							
373903	Ganyu_SkillUpgrade_3					0.808128	15	15	60																3739	3	3	17500	104314	2	112039	3	0	0	0	0			3							
373904	Ganyu_SkillUpgrade_3					0.8784	15	15	60																3739	4	3	25000	104314	4	112039	4	0	0	0	0			3							
373905	Ganyu_SkillUpgrade_3					0.931104	15	15	60																3739	5	3	30000	104314	6	112039	6	0	0	0	0			4							
373906	Ganyu_SkillUpgrade_3					0.983808	15	15	60																3739	6	3	37500	104314	9	112039	9	0	0	0	0			4							
373907	Ganyu_SkillUpgrade_3					1.05408	15	15	60																3739	7	3	120000	104315	4	112040	4	113015	1	0	0			5							
373908	Ganyu_SkillUpgrade_3					1.124352	15	15	60																3739	8	3	260000	104315	6	112040	6	113015	1	0	0			5							
373909	Ganyu_SkillUpgrade_3					1.194624	15	15	60																3739	9	3	450000	104315	12	112040	9	113015	2	0	0			6							
373910	Ganyu_SkillUpgrade_3					1.264896	15	15	60																3739	10	3	700000	104315	16	112040	12	113015	2	104319	1			6							
373911	Ganyu_SkillUpgrade_3					1.335168	15	15	60																3739	11	3	0	0	0	0	0	0	0	0	0			6							
373912	Ganyu_SkillUpgrade_3					1.40544	15	15	60																3739	12	3	0	0	0	0	0	0	0	0	0			6							
373913	Ganyu_SkillUpgrade_3					1.49328	15	15	60																3739	13	3	0	0	0	0	0	0	0	0	0			6							
373914	Ganyu_SkillUpgrade_3					1.58112	15	15	60																3739	14	3	0	0	0	0	0	0	0	0	0			6							
373915	Ganyu_SkillUpgrade_3					1.66896	15	15	60																3739	15	3	0	0	0	0	0	0	0	0	0			6							
392101	Diona_PermanentSkill_1					0.1	-0.1																		3921	1	2	0	0	0	0	0	0	0	0	0			1							
392201	Diona_PermanentSkill_2					-0.1	15																		3922	1	2	0	0	0	0	0	0	0	0	0			4							
392301																									3923	1	2	0	0	0	0	0	0	0	0	0			0	104	1200	1	1			
393101	Diona_SkillUpgrade_1					0.3612	0.3354	0.4558	0.43	0.5375		0.4386	1.24	0.568288	1.136335	1.419344									3931	1	3	0	0	0	0	0	0	0	0	0			0							
393102	Diona_SkillUpgrade_1					0.3906	0.3627	0.4929	0.465	0.58125		0.4743	1.333	0.614544	1.228828	1.534872									3931	2	3	12500	104301	3	112011	6	0	0	0	0			2							
393103	Diona_SkillUpgrade_1					0.42	0.39	0.53	0.5	0.625		0.51	1.426	0.6608	1.32132	1.6504									3931	3	3	17500	104302	2	112012	3	0	0	0	0			3							
393104	Diona_SkillUpgrade_1					0.462	0.429	0.583	0.55	0.6875		0.561	1.55	0.72688	1.453452	1.81544									3931	4	3	25000	104302	4	112012	4	0	0	0	0			3							
393105	Diona_SkillUpgrade_1					0.4914	0.4563	0.6201	0.585	0.73125		0.5967	1.643	0.773136	1.545944	1.930968									3931	5	3	30000	104302	6	112012	6	0	0	0	0			4							
393106	Diona_SkillUpgrade_1					0.525	0.4875	0.6625	0.625	0.78125		0.6375	1.736	0.826	1.65165	2.063									3931	6	3	37500	104302	9	112012	9	0	0	0	0			4							
393107	Diona_SkillUpgrade_1					0.5712	0.5304	0.7208	0.68	0.85		0.6936	1.86	0.898688	1.796995	2.244544									3931	7	3	120000	104303	4	112013	4	113014	1	0	0			5							
393108	Diona_SkillUpgrade_1					0.6174	0.5733	0.7791	0.735	0.91875		0.7497	1.984	0.971376	1.94234	2.426088									3931	8	3	260000	104303	6	112013	6	113014	1	0	0			5							
393109	Diona_SkillUpgrade_1					0.6636	0.6162	0.8374	0.79	0.9875		0.8058	2.108	1.044064	2.087686	2.607632									3931	9	3	450000	104303	12	112013	9	113014	2	0	0			6							
393110	Diona_SkillUpgrade_1					0.714	0.663	0.901	0.85	1.0625		0.867	2.232	1.12336	2.246244	2.80568									3931	10	3	700000	104303	16	112013	12	113014	2	104319	1			6							
393111	Diona_SkillUpgrade_1					0.77175	0.716625	0.973875	0.91875	1.148438		0.937125	2.36096	1.202656	2.404802	3.003728									3931	11	3	0	0	0	0	0	0	0	0	0			6							
393112	Diona_SkillUpgrade_1					0.839664	0.779688	1.059576	0.9996	1.2495		1.019592	2.5296	1.281952	2.563361	3.201776									3931	12	3	0	0	0	0	0	0	0	0	0			6							
393113	Diona_SkillUpgrade_1					0.907578	0.842751	1.145277	1.08045	1.350562		1.102059	2.69824	1.361248	2.721919	3.399824									3931	13	3	0	0	0	0	0	0	0	0	0			6							
393114	Diona_SkillUpgrade_1					0.975492	0.905814	1.230978	1.1613	1.451625		1.184526	2.86688	1.440544	2.880478	3.597872									3931	14	3	0	0	0	0	0	0	0	0	0			6							
